Организация,Статья движения денежных средств,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-07,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-08,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-09,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-10,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-11,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-12,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-13,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-14,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-15,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-16,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-17,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-18,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-19,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-20,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-21,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-22,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-23,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-24,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-25,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-26,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-27,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-02-28,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-01,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-02,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-03,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-04,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-05,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-06,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-07,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-08,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-09,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-10,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-11,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-12,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-13,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-14,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-15,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-16,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-17,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-18,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-19,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-20,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-21,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-22,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-23,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-24,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-25,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-26,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-27,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-28,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-29,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-30,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-03-31,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-01,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-02,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-03,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-04,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-05,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-06,15000.0,0.0,0.0,15000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-07,15000.0,12000.0,0.0,27000.0,12000.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-08,27000.0,0.0,0.0,27000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-09,27000.0,0.0,0.0,27000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-10,27000.0,0.0,0.0,27000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-11,27000.0,15000.0,0.0,42000.0,15000.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-12,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-13,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-14,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-15,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-16,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-17,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-18,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-19,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-20,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-21,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-22,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-23,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-24,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-25,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-26,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-27,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-28,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-29,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-04-30,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-05-01,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-05-02,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-05-03,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-05-04,42000.0,0.0,0.0,42000.0,0.0
"ООО ""Galaxy Data""",Внутреннее перемещение денежных средств,2022-05-05,42000.0,0.0,0.0,42000.0,0.0
